date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:16:55	157610/157610	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2029%20Sep%202020%2015:53:06%20GMT	https://c0.wp.com/c/5.9.5/wp-includes/js/mediaelement/mediaelement-and-player.min.js	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/c/5.9.5/wp-includes/js/mediaelement/mediaelement-and-player.min.js	(from https://nataliafaria.arq.br/projetos/)
17:16:55	1193/1193	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2006%20Jan%202021%2015:29:24%20GMT	https://c0.wp.com/c/5.9.5/wp-includes/js/mediaelement/mediaelement-migrate.min.js	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/c/5.9.5/wp-includes/js/mediaelement/mediaelement-migrate.min.js	(from https://nataliafaria.arq.br/projetos/)
17:16:55	906/906	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2020%20Jan%202021%2013:35:18%20GMT	https://c0.wp.com/c/5.9.5/wp-includes/js/mediaelement/wp-mediaelement.min.js	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/c/5.9.5/wp-includes/js/mediaelement/wp-mediaelement.min.js	(from https://nataliafaria.arq.br/projetos/)
17:16:56	24247/24247	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2007%20Dec%202021%2016:56:47%20GMT	https://c0.wp.com/p/jetpack/10.9/_inc/build/carousel/jetpack-carousel.min.js	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/p/jetpack/10.9/_inc/build/carousel/jetpack-carousel.min.js	(from https://nataliafaria.arq.br/projetos/)
17:16:56	6494/6494	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2015%20Nov%202021%2016:35:13%20GMT	https://c0.wp.com/c/5.9.5/wp-includes/js/dist/vendor/regenerator-runtime.min.js	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/c/5.9.5/wp-includes/js/dist/vendor/regenerator-runtime.min.js	(from https://nataliafaria.arq.br/projetos/)
17:16:56	0/0	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:17:40%20GMT	https://nataliafaria.arq.br/residencial/home-office/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/residencial/home-office/index.html	(from https://nataliafaria.arq.br/projetos/)
17:16:57	329969/329969	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:17:40%20GMT	https://nataliafaria.arq.br/debora-e-felipe/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/debora-e-felipe/index.html	(from https://nataliafaria.arq.br/projetos/)
17:16:57	0/0	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:17:41%20GMT	https://nataliafaria.arq.br/residencial/quarto/quarto-infantil/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/residencial/quarto/quarto-infantil/index.html	(from https://nataliafaria.arq.br/projetos/)
17:16:57	19261/19261	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2015%20Nov%202021%2012:50:17%20GMT	https://c0.wp.com/c/5.9.5/wp-includes/js/dist/vendor/wp-polyfill.min.js	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/c/5.9.5/wp-includes/js/dist/vendor/wp-polyfill.min.js	(from https://nataliafaria.arq.br/projetos/)
17:16:57	1257/1257	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2027%20May%202021%2000:17:06%20GMT	https://c0.wp.com/c/5.9.5/wp-includes/js/dist/dom-ready.min.js	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/c/5.9.5/wp-includes/js/dist/dom-ready.min.js	(from https://nataliafaria.arq.br/projetos/)
17:16:59	11062/11062	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262727a4f-2b36%22	https://nataliafaria.arq.br/wp-content/plugins/jetpack/_inc/blocks/tiled-gallery/view.js?minify=false&ver=10.9	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-content/plugins/jetpack/_inc/blocks/tiled-gallery/view84f4.js	(from https://nataliafaria.arq.br/projetos/)
17:16:59	0/0	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:17:43%20GMT	https://nataliafaria.arq.br/residencial/varanda/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/residencial/varanda/index.html	(from https://nataliafaria.arq.br/projetos/)
17:16:59	241189/241189	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:17:42%20GMT	https://nataliafaria.arq.br/bruna-e-leonardo/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/bruna-e-leonardo/index.html	(from https://nataliafaria.arq.br/projetos/)
17:17:00	0/0	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:17:43%20GMT	https://nataliafaria.arq.br/residencial/quarto/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/residencial/quarto/index.html	(from https://nataliafaria.arq.br/projetos/)
17:17:00	0/0	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:17:44%20GMT	https://nataliafaria.arq.br/residencial/banheiro/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/residencial/banheiro/index.html	(from https://nataliafaria.arq.br/projetos/)
17:17:00	5644/5644	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2007%20Dec%202021%2016:56:47%20GMT	https://c0.wp.com/p/jetpack/10.9/_inc/build/related-posts/related-posts.min.js	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/p/jetpack/10.9/_inc/build/related-posts/related-posts.min.js	(from https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/)
17:17:00	0/0	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:17:44%20GMT	https://nataliafaria.arq.br/tag/apartamento-alugado/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/tag/apartamento-alugado/index.html	(from https://nataliafaria.arq.br/projetos/)
17:17:02	0/0	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:17:46%20GMT	https://nataliafaria.arq.br/tag/apartamento-proprio/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/tag/apartamento-proprio/index.html	(from https://nataliafaria.arq.br/projetos/)
17:17:04	123078/123078	---MCZ	200	added ('OK')	application/json	date:Wed,%2018%20Jan%202023%2020:17:46%20GMT	https://nataliafaria.arq.br/wp-json/wp/v2/posts/1241	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-json/wp/v2/posts/1241.json	(from https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/)
17:17:04	0/0	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:17:47%20GMT	https://nataliafaria.arq.br/tag/churrasqueira/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/tag/churrasqueira/index.html	(from https://nataliafaria.arq.br/projetos/)
17:17:04	0/0	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:17:47%20GMT	https://nataliafaria.arq.br/tag/berco/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/tag/berco/index.html	(from https://nataliafaria.arq.br/projetos/)
17:17:04	0/0	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:17:47%20GMT	https://nataliafaria.arq.br/tag/cobertura/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/tag/cobertura/index.html	(from https://nataliafaria.arq.br/projetos/)
17:17:05	0/0	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:17:49%20GMT	https://nataliafaria.arq.br/tag/decoracao/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/tag/decoracao/index.html	(from https://nataliafaria.arq.br/projetos/)
17:17:06	2849/2849	---MCZ	200	added ('OK')	application/json	date:Wed,%2018%20Jan%202023%2020:17:49%20GMT	https://nataliafaria.arq.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnataliafaria.arq.br%2Fnovo-lar-thiago-erika-e-antonia%2F	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-json/oembed/1.0/embedacb7.json	(from https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/)
17:17:06	0/0	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:17:50%20GMT	https://nataliafaria.arq.br/tag/espaco-gourmet/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/tag/espaco-gourmet/index.html	(from https://nataliafaria.arq.br/projetos/)
17:17:06	0/0	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:17:50%20GMT	https://nataliafaria.arq.br/tag/imovel-alugado/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/tag/imovel-alugado/index.html	(from https://nataliafaria.arq.br/projetos/)
17:17:07	0/0	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:17:50%20GMT	https://nataliafaria.arq.br/tag/interiores/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/tag/interiores/index.html	(from https://nataliafaria.arq.br/projetos/)
17:17:07	0/0	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:17:51%20GMT	https://nataliafaria.arq.br/tag/piscina/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/tag/piscina/index.html	(from https://nataliafaria.arq.br/projetos/)
17:17:09	0/0	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:17:53%20GMT	https://nataliafaria.arq.br/tag/reforma/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/tag/reforma/index.html	(from https://nataliafaria.arq.br/projetos/)
17:17:09	2920/2920	---M-Z	200	added ('OK')	text/xml	date:Wed,%2018%20Jan%202023%2020:17:52%20GMT	https://nataliafaria.arq.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnataliafaria.arq.br%2Fnovo-lar-thiago-erika-e-antonia%2F&format=xml	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-json/oembed/1.0/embed3d66	(from https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/)
17:17:09	0/0	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:17:53%20GMT	https://nataliafaria.arq.br/tag/reforma-de-apartamento/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/tag/reforma-de-apartamento/index.html	(from https://nataliafaria.arq.br/projetos/)
17:17:09	0/0	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:17:53%20GMT	https://nataliafaria.arq.br/tag/sala-intima/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/tag/sala-intima/index.html	(from https://nataliafaria.arq.br/projetos/)
17:17:09	8964/8964	---MCZ	200	added ('OK')	text/css	etag:W/%2263b4af01-2304%22	https://nataliafaria.arq.br/wp-content/et-cache/global/et-divi-customizer-global.min.css?ver=1672785665	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-content/et-cache/global/et-divi-customizer-global.mine71c.css	(from https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/)
17:17:11	0/0	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:17:54%20GMT	https://nataliafaria.arq.br/tag/suite/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/tag/suite/index.html	(from https://nataliafaria.arq.br/projetos/)
17:17:11	0/0	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jan%202023%2020:17:54%20GMT	https://nataliafaria.arq.br/tag/varanda-gourmet/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/tag/varanda-gourmet/index.html	(from https://nataliafaria.arq.br/projetos/)
17:17:12	260130/260130	---M--	200	added ('OK')	image/png	etag:%22afbde3c5d0aa49f0%22	../wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Sala-Bancada.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Sala-Bancada.png	(from https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/)
17:17:12	262773/262773	---M--	200	added ('OK')	image/png	etag:%22b8ce49e9fd375c42%22	../wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Sala-Bar.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Sala-Bar.png	(from https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/)
17:17:12	213715/213715	---M--	200	added ('OK')	image/png	etag:%221561cf47b46a933c%22	../wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Sala-Cadeira.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Sala-Cadeira.png	(from https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/)
17:17:12	951/951	---M-Z	200	added ('OK')	application/rss+xml	etag:%226e2203884aba12796b2f2655e39b6800-gzip%22	https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/feed/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/novo-lar-thiago-erika-e-antonia/feed/index.html	(from https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/)
17:17:12	274254/274254	---M--	200	added ('OK')	image/png	etag:%22d1b9a5a9402a0c02%22	../wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Sala-Criado-mudo.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Sala-Criado-mudo.png	(from https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/)
17:17:13	274163/274163	---M--	200	added ('OK')	image/png	etag:%22889425934327694b%22	../wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Sala-Entrada.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Sala-Entrada.png	(from https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/)
17:17:13	224956/224956	---M--	200	added ('OK')	image/png	etag:%2282e5bd244f6efb6c%22	../wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Sala-Mesa.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Sala-Mesa.png	(from https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/)
17:17:13	238778/238778	---M--	200	added ('OK')	image/png	etag:%221c04ace3e65b5dd1%22	../wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Sala-Jardim-Vertical.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Sala-Jardim-Vertical.png	(from https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/)
17:17:13	216174/216174	---M--	200	added ('OK')	image/png	etag:%222e220b3f6bd9c53e%22	../wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Sala-Persiana.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Sala-Persiana.png	(from https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/)
17:17:14	247116/247116	---M--	200	added ('OK')	image/png	etag:%22912c048b9e0c44cc%22	../wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Sala-Sofa%cc%81.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Sala-Sofa%cc%81.png	(from https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/)
17:17:14	223434/223434	---M--	200	added ('OK')	image/png	etag:%22a0de4373a1b241e6%22	../wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Sala-Televisa%cc%83o.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Sala-Televisa%cc%83o.png	(from https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/)
17:17:14	196775/196775	---M--	200	added ('OK')	image/png	etag:%225cd596522866cd1d%22	../wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Varanda-Completa.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Varanda-Completa.png	(from https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/)
17:17:14	295689/295689	---M--	200	added ('OK')	image/png	etag:%2223dfe17a36b224c0%22	../wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Varanda-Cantinho-para-crianca.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Varanda-Cantinho-para-crianca.png	(from https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/)
17:17:15	345137/345137	---M--	200	added ('OK')	image/png	etag:%2273324ab568d7c17e%22	../wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Varanda-Porta.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Varanda-Porta.png	(from https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/)
17:17:15	274404/274404	---M--	200	added ('OK')	image/png	etag:%224b8c9d9c8bccc00b%22	../wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Varanda-Cadeiras.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Varanda-Cadeiras.png	(from https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/)
17:17:15	277435/277435	---M--	200	added ('OK')	image/png	etag:%22e24bcd6611e52b48%22	../wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Varanda-Sofa%cc%81.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Varanda-Sofa%cc%81.png	(from https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/)
17:17:15	274298/274298	---M--	200	added ('OK')	image/png	etag:%2277d786309187c657%22	../wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Varanda-Plantas.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Varanda-Plantas.png	(from https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/)
17:17:16	273812/273812	---M--	200	added ('OK')	image/png	etag:%22cd55ae115af86091%22	../wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Varanda-Vista-aberta.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Varanda-Vista-aberta.png	(from https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/)
17:17:16	262971/262971	---M--	200	added ('OK')	image/png	etag:%2239aaca04f386bfc3%22	../wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Varanda-Bancada.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Varanda-Bancada.png	(from https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/)
17:17:16	296455/296455	---M--	200	added ('OK')	image/png	etag:%222f3cf4d23897724e%22	../wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Varanda-Brinquedos.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Varanda-Brinquedos.png	(from https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/)
17:17:16	254485/254485	---M--	200	added ('OK')	image/png	etag:%22fd872227e02f475a%22	../wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Varanda-Mesa-de-centro.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Varanda-Mesa-de-centro.png	(from https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/)
17:17:16	270482/270482	---M--	200	added ('OK')	image/png	etag:%2204d7da6728ff3030%22	../wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Varanda-Balanc%cc%a7o.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Varanda-Balanc%cc%a7o.png	(from https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/)
17:17:18	281263/281263	---M--	200	added ('OK')	image/png	etag:%220c9c8a1ae3420376%22	../wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Varanda-Vista-da-cidade.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Novo-lar-Thiago-Erika-e-Antonia-Varanda-Vista-da-cidade.png	(from https://nataliafaria.arq.br/novo-lar-thiago-erika-e-antonia/)
17:17:19	59998/59998	---MCZ	200	added ('OK')	application/json	date:Wed,%2018%20Jan%202023%2020:18:03%20GMT	https://nataliafaria.arq.br/wp-json/wp/v2/posts/1214	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-json/wp/v2/posts/1214.json	(from https://nataliafaria.arq.br/lar-renovado-mayre/)
17:17:19	909/909	---M-Z	200	added ('OK')	application/rss+xml	etag:%227660b27a4c9699b9f7a153488d697b4c-gzip%22	https://nataliafaria.arq.br/lar-renovado-mayre/feed/	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/lar-renovado-mayre/feed/index.html	(from https://nataliafaria.arq.br/lar-renovado-mayre/)
17:17:20	2918/2918	---MCZ	200	added ('OK')	application/json	date:Wed,%2018%20Jan%202023%2020:18:04%20GMT	https://nataliafaria.arq.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnataliafaria.arq.br%2Flar-renovado-mayre%2F	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-json/oembed/1.0/embed1fc0.json	(from https://nataliafaria.arq.br/lar-renovado-mayre/)
17:17:21	3026/3026	---M-Z	200	added ('OK')	text/xml	date:Wed,%2018%20Jan%202023%2020:18:05%20GMT	https://nataliafaria.arq.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnataliafaria.arq.br%2Flar-renovado-mayre%2F&format=xml	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/wp-json/oembed/1.0/embed4653	(from https://nataliafaria.arq.br/lar-renovado-mayre/)
17:17:21	329585/329585	---M--	200	added ('OK')	image/png	etag:%22befdbe52927b22a4%22	../wp-content/uploads/2019/02/Lar-renovado-Mayre-Quarto.png?resize=1080%2C675&ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Lar-renovado-Mayre-Quarto8753.png	(from https://nataliafaria.arq.br/lar-renovado-mayre/)
17:17:21	349406/349406	---M--	200	added ('OK')	image/png	etag:%2207225fa7014dd192%22	../wp-content/uploads/2019/02/Lar-renovado-Mayre-Quarto-Cadeira.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Lar-renovado-Mayre-Quarto-Cadeira.png	(from https://nataliafaria.arq.br/lar-renovado-mayre/)
17:17:22	304178/304178	---M--	200	added ('OK')	image/png	etag:%2228fd93558c01d4f8%22	../wp-content/uploads/2019/02/Lar-renovado-Mayre-Quarto-Criado-mudo.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Lar-renovado-Mayre-Quarto-Criado-mudo.png	(from https://nataliafaria.arq.br/lar-renovado-mayre/)
17:17:22	312607/312607	---M--	200	added ('OK')	image/png	etag:%22653c4f61ce9277de%22	../wp-content/uploads/2019/02/Lar-renovado-Mayre-Quarto-Porta.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Lar-renovado-Mayre-Quarto-Porta.png	(from https://nataliafaria.arq.br/lar-renovado-mayre/)
17:17:22	483142/483142	---M--	200	added ('OK')	image/png	etag:%2258381a20f4c9f6af%22	../wp-content/uploads/2019/02/Lar-renovado-Mayre-Quarto.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Lar-renovado-Mayre-Quarto.png	(from https://nataliafaria.arq.br/lar-renovado-mayre/)
17:17:23	458923/458923	---M--	200	added ('OK')	image/png	etag:%22205ec270d99f02d1%22	../wp-content/uploads/2019/02/Lar-renovado-Mayre-Banheiro-Porta.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Lar-renovado-Mayre-Banheiro-Porta.png	(from https://nataliafaria.arq.br/lar-renovado-mayre/)
17:17:23	457401/457401	---M--	200	added ('OK')	image/png	etag:%222744bd1f996bac1e%22	../wp-content/uploads/2019/02/Lar-renovado-Mayre-Banheiro-Bancada.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Lar-renovado-Mayre-Banheiro-Bancada.png	(from https://nataliafaria.arq.br/lar-renovado-mayre/)
17:17:23	464615/464615	---M--	200	added ('OK')	image/png	etag:%222a8b6ecd3033a637%22	../wp-content/uploads/2019/02/Lar-renovado-Mayre-Banheiro-Banquinho.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Lar-renovado-Mayre-Banheiro-Banquinho.png	(from https://nataliafaria.arq.br/lar-renovado-mayre/)
17:17:24	587867/587867	---M--	200	added ('OK')	image/png	etag:%2273aaf22988f553f3%22	../wp-content/uploads/2019/02/Lar-renovado-Mayre-Banheiro-Box.png?ssl=1	G:/Meu%20Drive/SITES/nataliafaria/public_html/teste/nataliafaria.arq.br/wp-content/uploads/2019/02/Lar-renovado-Mayre-Banheiro-Box.png	(from https://nataliafaria.arq.br/lar-renovado-mayre/)
